date,open,high,low,close,volume,average,barCount
2017-03-30 18:00:00+00:00,132.42,132.53,132.3,132.38,1514532.0,132.421,4690
2017-03-30 19:00:00+00:00,132.37,132.51,132.34,132.46,2531080.0,132.442,8094
2017-03-31 13:30:00+00:00,132.27,132.42,132.12,132.33,1432513.0,132.292,4959
2017-03-31 14:00:00+00:00,132.34,132.55,132.33,132.47,2549998.0,132.463,8465
2017-03-31 15:00:00+00:00,132.46,132.63,132.45,132.52,1640327.0,132.554,5332
2017-03-31 16:00:00+00:00,132.52,132.67,132.51,132.62,937867.0,132.608,3389
2017-03-31 17:00:00+00:00,132.62,132.74,132.47,132.47,1448934.0,132.64,5732
2017-03-31 18:00:00+00:00,132.48,132.51,132.29,132.41,2905516.0,132.424,9606
2017-03-31 19:00:00+00:00,132.41,132.71,132.35,132.36,4563961.0,132.555,14583
2017-04-03 13:30:00+00:00,132.48,132.81,132.43,132.6,2468953.0,132.628,7773
2017-04-03 14:00:00+00:00,132.6,132.74,132.06,132.07,3896028.0,132.405,13648
2017-04-03 15:00:00+00:00,132.08,132.16,131.76,131.85,4026639.0,131.941,12720
2017-04-03 16:00:00+00:00,131.85,132.1,131.56,132.09,2871773.0,131.842,9556
2017-04-03 17:00:00+00:00,132.1,132.18,131.85,132.03,1829442.0,132.035,6397
2017-04-03 18:00:00+00:00,132.04,132.35,131.92,132.26,1917257.0,132.184,5449
2017-04-03 19:00:00+00:00,132.25,132.47,132.24,132.27,3356474.0,132.335,10328
2017-04-04 13:30:00+00:00,131.9,132.35,131.89,132.15,1817054.0,132.127,6714
2017-04-04 14:00:00+00:00,132.16,132.24,131.87,132.03,2050997.0,132.049,8024
2017-04-04 15:00:00+00:00,132.03,132.39,132.01,132.23,1272921.0,132.262,5052
2017-04-04 16:00:00+00:00,132.23,132.32,132.13,132.16,1225411.0,132.217,4225
2017-04-04 17:00:00+00:00,132.15,132.33,132.07,132.26,895625.0,132.23,3418
2017-04-04 18:00:00+00:00,132.26,132.46,132.25,132.31,1124490.0,132.39,4078
2017-04-04 19:00:00+00:00,132.31,132.53,132.28,132.5,2089799.0,132.436,7360
2017-04-05 13:30:00+00:00,132.67,133.03,132.58,132.97,2673964.0,132.844,7337
2017-04-05 14:00:00+00:00,132.97,133.32,132.85,133.28,3651971.0,133.074,12493
2017-04-05 15:00:00+00:00,133.28,133.39,133.0,133.19,2407127.0,133.213,8442
2017-04-05 16:00:00+00:00,133.19,133.44,133.17,133.37,1212183.0,133.348,4423
2017-04-05 17:00:00+00:00,133.38,133.48,133.36,133.42,1579551.0,133.416,5440
